;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 10/21/2012 10:03:53 PM
;----------------------------------------------

;Address Opcode 	ASM
0x20B6	0xF194C1D7  	MOVFF       FARG_HID_Enable_readbuff+1, __Lib_USB_genHID_USB_Read_Buffer+1
;__Lib_USB_genHID.c,4530 :: 		
0x20BA	0xF195C1D8  	MOVFF       FARG_HID_Enable_writebuff, __Lib_USB_genHID_USB_Write_Buffer
0x20BE	0xF196C1D9  	MOVFF       FARG_HID_Enable_writebuff+1, __Lib_USB_genHID_USB_Write_Buffer+1
;__Lib_USB_genHID.c,4531 :: 		
0x20C2	0xF00BECBA  	CALL        __Lib_USB_genHID_USB_Device_Init_Int, 0
;__Lib_USB_genHID.c,4532 :: 		
0x20C6	0x0E01      	MOVLW       1
0x20C8	0x6E01      	MOVWF       R1 
0x20CA	0x5001      	MOVF        R1, 0 
0x20CC	0x0A01      	XORLW       1
0x20CE	0xE101      	BNZ         L_HID_Enable252
;__Lib_USB_genHID.c,4533 :: 		
0x20D0	0xDC2E      	RCALL       __Lib_USB_genHID_USB_Attach_Device
L_HID_Enable252:
;__Lib_USB_genHID.c,4534 :: 		
L_end_HID_Enable:
0x20D2	0x0012      	RETURN      0
; end of _HID_Enable
_TestUSBInput:
;lcddisplay.c,320 :: 		void TestUSBInput(char *output_string) {
;lcddisplay.c,322 :: 		ShortToStr(readbuff[0], buff_diag_d);
0x20D4	0xF252C500  	MOVFF       _readbuff, FARG_ShortToStr_input
0x20D8	0x0EF8      	MOVLW       TestUSBInput_buff_diag_d_L0
0x20DA	0x0102      	MOVLB       2
0x20DC	0x6F53      	MOVWF       FARG_ShortToStr_output, 1
0x20DE	0x0E01      	MOVLW       hi_addr(TestUSBInput_buff_diag_d_L0)
0x20E0	0x6F54      	MOVWF       FARG_ShortToStr_output+1, 1
0x20E2	0xF006EC90  	CALL        _ShortToStr, 0
;lcddisplay.c,323 :: 		ShortToStr(readbuff[1], buff_diag_a);
0x20E6	0xF252C501  	MOVFF       1281, FARG_ShortToStr_input
0x20EA	0x0ED8      	MOVLW       TestUSBInput_buff_diag_a_L0
0x20EC	0x6F53      	MOVWF       FARG_ShortToStr_output, 1
0x20EE	0x0E01      	MOVLW       hi_addr(TestUSBInput_buff_diag_a_L0)
0x20F0	0x6F54      	MOVWF       FARG_ShortToStr_output+1, 1
0x20F2	0xF006EC90  	CALL        _ShortToStr, 0
;lcddisplay.c,324 :: 		ShortToStr(readbuff[2], buff_diag_b);
0x20F6	0xF252C502  	MOVFF       1282, FARG_ShortToStr_input
0x20FA	0x0EE8      	MOVLW       TestUSBInput_buff_diag_b_L0
0x20FC	0x6F53      	MOVWF       FARG_ShortToStr_output, 1
0x20FE	0x0E01      	MOVLW       hi_addr(TestUSBInput_buff_diag_b_L0)
0x2100	0x6F54      	MOVWF       FARG_ShortToStr_output+1, 1
0x2102	0xF006EC90  	CALL        _ShortToStr, 0
;lcddisplay.c,325 :: 		strcpy(output_string, "");
0x2106	0xF260C1D6  	MOVFF       FARG_TestUSBInput_output_string, FARG_strcpy_to
0x210A	0xF261C1D7  	MOVFF       FARG_TestUSBInput_output_string+1, FARG_strcpy_to+1
0x210E	0x0E71      	MOVLW       ?lstr24_lcddisplay
0x2110	0x6F62      	MOVWF       FARG_strcpy_from, 1
0x2112	0x0E01      	MOVLW       hi_addr(?lstr24_lcddisplay)
0x2114	0x6F63      	MOVWF       FARG_strcpy_from+1, 1
0x2116	0xF003EC9A  	CALL        _strcpy, 0
;lcddisplay.c,326 :: 		strcat(output_string, buff_diag_d);
0x211A	0xF252C1D6  	MOVFF       FARG_TestUSBInput_output_string, FARG_strcat_to
0x211E	0xF253C1D7  	MOVFF       FARG_TestUSBInput_output_string+1, FARG_strcat_to+1
0x2122	0x0EF8      	MOVLW       TestUSBInput_buff_diag_d_L0
0x2124	0x6F54      	MOVWF       FARG_strcat_from, 1
0x2126	0x0E01      	MOVLW       hi_addr(TestUSBInput_buff_diag_d_L0)
0x2128	0x6F55      	MOVWF       FARG_strcat_from+1, 1
0x212A	0xF007EC2B  	CALL        _strcat, 0
;lcddisplay.c,327 :: 		strcat(output_string, buff_diag_a);
0x212E	0xF252C1D6  	MOVFF       FARG_TestUSBInput_output_string, FARG_strcat_to
0x2132	0xF253C1D7  	MOVFF       FARG_TestUSBInput_output_string+1, FARG_strcat_to+1
0x2136	0x0ED8      	MOVLW       TestUSBInput_buff_diag_a_L0
0x2138	0x6F54      	MOVWF       FARG_strcat_from, 1
0x213A	0x0E01      	MOVLW       hi_addr(TestUSBInput_buff_diag_a_L0)
0x213C	0x6F55      	MOVWF       FARG_strcat_from+1, 1
0x213E	0xF007EC2B  	CALL        _strcat, 0
;lcddisplay.c,328 :: 		strcat(output_string, buff_diag_b);
0x2142	0xF252C1D6  	MOVFF       FARG_TestUSBInput_output_string, FARG_strcat_to
0x2146	0xF253C1D7  	MOVFF       FARG_TestUSBInput_output_string+1, FARG_strcat_to+1
0x214A	0x0EE8      	MOVLW       TestUSBInput_buff_diag_b_L0
0x214C	0x6F54      	MOVWF       FARG_strcat_from, 1
0x214E	0x0E01      	MOVLW       hi_addr(TestUSBInput_buff_diag_b_L0)
0x2150	0x6F55      	MOVWF       FARG_strcat_from+1, 1
0x2152	0xF007EC2B  	CALL        _strcat, 0
;lcddisplay.c,329 :: 		}
L_end_TestUSBInput:
0x2156	0x0012      	RETURN      0
; end of _TestUSBInput
_Write_Time:
;CoreTime.c,109 :: 		void Write_Time() {
;CoreTime.c,110 :: 		I2C1_Start();          // issue start signal
0x2158	0xF003ECC1  	CALL        _I2C1_Start, 0
;CoreTime.c,111 :: 		I2C1_Wr(0xD0);       // address DS1307 which is 0xD0
0x215C	0x0ED0      	MOVLW       208
0x215E	0x0102      	MOVLB       2
0x2160	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x2162	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,112 :: 		I2C1_Wr(0);            // start from word at address (REG0)
0x2166	0x0102      	MOVLB       2
0x2168	0x6B60      	CLRF        FARG_I2C1_Wr_data_, 1
0x216A	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,113 :: 		I2C1_Wr(0x80);         // write $80 to REG0. (pause counter + 0 sec)
0x216E	0x0E80      	MOVLW       128
0x2170	0x0102      	MOVLB       2
0x2172	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x2174	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,114 :: 		I2C1_Wr(0x06);            // write 0 to minutes word to (REG1)
0x2178	0x0E06      	MOVLW       6
0x217A	0x0102      	MOVLB       2
0x217C	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x217E	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,115 :: 		I2C1_Wr(0x04);         // write 17 to hours word (24-hours mode)(REG2)
0x2182	0x0E04      	MOVLW       4
0x2184	0x0102      	MOVLB       2
0x2186	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x2188	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,117 :: 		I2C1_Wr(0x05);         // write 5 - Tuesday (REG3)
0x218C	0x0E05      	MOVLW       5
0x218E	0x0102      	MOVLB       2
0x2190	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x2192	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,118 :: 		I2C1_Wr(0x18);         // write 18 to date word (REG4)
0x2196	0x0E18      	MOVLW       24
0x2198	0x0102      	MOVLB       2
0x219A	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x219C	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,119 :: 		I2C1_Wr(0x10);         // write 10 (Oct) to month word (REG5)
0x21A0	0x0E10      	MOVLW       16
0x21A2	0x0102      	MOVLB       2
0x21A4	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x21A6	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,120 :: 		I2C1_Wr(0x12);         // write 12 to year word (REG6)
0x21AA	0x0E12      	MOVLW       18
0x21AC	0x0102      	MOVLB       2
0x21AE	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x21B0	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,121 :: 		I2C1_Stop();           // issue stop signal
0x21B4	0xF003ECE2  	CALL        _I2C1_Stop, 0
;CoreTime.c,123 :: 		I2C1_Start();          // issue start signal
0x21B8	0xF003ECC1  	CALL        _I2C1_Start, 0
;CoreTime.c,124 :: 		I2C1_Wr(0xD0);       // address DS1307 which is 0xD0
0x21BC	0x0ED0      	MOVLW       208
0x21BE	0x0102      	MOVLB       2
0x21C0	0x6F60      	MOVWF       FARG_I2C1_Wr_data_, 1
0x21C2	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,125 :: 		I2C1_Wr(0);            // start from word at address 0
0x21C6	0x0102      	MOVLB       2
0x21C8	0x6B60      	CLRF        FARG_I2C1_Wr_data_, 1
0x21CA	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,126 :: 		I2C1_Wr(0);            // write 0 to REG0 (enable counting + 0 sec)
0x21CE	0x0102      	MOVLB       2
0x21D0	0x6B60      	CLRF        FARG_I2C1_Wr_data_, 1
0x21D2	0xF003EC67  	CALL        _I2C1_Wr, 0
;CoreTime.c,127 :: 		I2C1_Stop();           // issue stop signal
0x21D6	0xF003ECE2  	CALL        _I2C1_Stop, 0
;CoreTime.c,128 :: 		}
L_end_Write_Time:
0x21DA	0x0012      	RETURN      0
; end of _Write_Time
_HID_Write:
;__Lib_USB_genHID.c,4540 :: 		
;__Lib_USB_genHID.c,4541 :: 		
0x21DC	0xF208C1D6  	MOVFF       FARG_HID_Write_writebuff, FARG_Gen_Write_writebuff
0x21E0	0xF209C1D7  	MOVFF       FARG_HID_Write_writebuff+1, FARG_Gen_Write_writebuff+1
0x21E4	0xF20AC1D8  	MOVFF       FARG_HID_Write_len, FARG_Gen_Write_length
0x21E8	0x0E01      	MOVLW       1
0x21EA	0x0102      	MOVLB       2
0x21EC	0x6F0B      	MOVWF       FARG_Gen_Write_ep, 1
0x21EE	0xF00CECA6  	CALL        _Gen_Write, 0
;__Lib_USB_genHID.c,4542 :: 		
L_end_HID_Write:
0x21F2	0x0012      	RETURN      0
; end of _HID_Write
_LCD_2Row_Write:
;CoreLCD.c,3 :: 		void LCD_2Row_Write(char *textstring_a, char *textstring_b) {
;CoreLCD.c,4 :: 		LCD_1Row_Write(textstring_a);
0x21F4	0xF208C1D6  	MOVFF       FARG_LCD_2Row_Write_textstring_a, FARG_LCD_1Row_Write_textstring_a
0x21F8	0xF209C1D7  	MOVFF       FARG_LCD_2Row_Write_textstring_a+1, FARG_LCD_1Row_Write_textstring_a+1
0x21FC	0xDE0F      	RCALL       _LCD_1Row_Write
;CoreLCD.c,5 :: 		Lcd_Cmd(_LCD_SECOND_ROW);
0x21FE	0x0EC0      	MOVLW       192
0x2200	0x6F66      	MOVWF       FARG_Lcd_Cmd_out_char, 1
0x2202	0xF002ECBC  	CALL        _Lcd_Cmd, 0
;CoreLCD.c,6 :: 		Lcd_Out_CP(textstring_b);
0x2206	0xF252C1D8  	MOVFF       FARG_LCD_2Row_Write_textstring_b, FARG_Lcd_Out_CP_text
0x220A	0xF253C1D9  	MOVFF       FARG_LCD_2Row_Write_textstring_b+1, FARG_Lcd_Out_CP_text+1
0x220E	0xF007EC14  	CALL        _Lcd_Out_CP, 0
;CoreLCD.c,7 :: 		}
L_end_LCD_2Row_Write:
0x2212	0x0012      	RETURN      0
; end of _LCD_2Row_Write
_I2C_Read_Byte_From_EEPROM:
;lcddisplay.c,221 :: 		unsigned char I2C_Read_Byte_From_EEPROM(unsigned char page_write, unsigned char page_read, unsigned char address) {
;lcddisplay.c,223 :: 		I2C1_Init(100000);
0x2214	0x0E78      	MOVLW       120
0x2216	0x6EC8      	MOVWF       SSPADD 
0x2218	0xDE4D      	RCALL       _I2C1_Init
;lcddisplay.c,224 :: 		I2C1_Start();              // issue I2C start signal
0x221A	0xF003ECC1  	CALL        _I2C1_Start, 0
;lcddisplay.c,225 :: 		I2C1_Wr(page_write);             // send byte via I2C  (device address + W)
0x221E	0xF260C1D6  	MOVFF       FARG_I2C_Read_Byte_From_EEPROM_page_write, FARG_I2C1_Wr_data_
0x2222	0xF003EC67  	CALL        _I2C1_Wr, 0
;lcddisplay.c,226 :: 		I2C1_Wr(address);             // send byte (data address)
0x2226	0xF260C1D8  	MOVFF       FARG_I2C_Read_Byte_From_EEPROM_address, FARG_I2C1_Wr_data_
0x222A	0xF003EC67  	CALL        _I2C1_Wr, 0
;lcddisplay.c,227 :: 		I2C1_Repeated_Start();     // issue I2C signal repeated start
0x222E	0xF003EC78  	CALL        _I2C1_Repeated_Start, 0
;lcddisplay.c,228 :: 		I2C1_Wr(page_read);             // send byte (device address + R)
0x2232	0xF260C1D7  	MOVFF       FARG_I2C_Read_Byte_From_EEPROM_page_read, FARG_I2C1_Wr_data_
0x2236	0xF003EC67  	CALL        _I2C1_Wr, 0
;lcddisplay.c,229 :: 		x = I2C1_Rd(0);       // Read the data (NO acknowledge)
0x223A	0x0102      	MOVLB       2
0x223C	0x6B60      	CLRF        FARG_I2C1_Rd_ack, 1
0x223E	0xF003EC84  	CALL        _I2C1_Rd, 0
0x2242	0xF1D9C000  	MOVFF       R0, I2C_Read_Byte_From_EEPROM_x_L0
;lcddisplay.c,230 :: 		Delay_ms(10);
0x2246	0x0E9C      	MOVLW       156
0x2248	0x6E0C      	MOVWF       R12, 0
0x224A	0x0ED7      	MOVLW       215
0x224C	0x6E0D      	MOVWF       R13, 0
L_I2C_Read_Byte_From_EEPROM90:
0x224E	0x2E0D      	DECFSZ      R13, 1, 0
0x2250	0xD7FE      	BRA         L_I2C_Read_Byte_From_EEPROM90
0x2252	0x2E0C      	DECFSZ      R12, 1, 0
0x2254	0xD7FC      	BRA         L_I2C_Read_Byte_From_EEPROM90
;lcddisplay.c,231 :: 		I2C1_Stop();               // issue I2C stop signal
0x2256	0xF003ECE2  	CALL        _I2C1_Stop, 0
;lcddisplay.c,232 :: 		return x;
0x225A	0xF000C1D9  	MOVFF       I2C_Read_Byte_From_EEPROM_x_L0, R0
0x225E	0xD006      	BRA         L_end_I2C_Read_Byte_From_EEPROM
;lcddisplay.c,233 :: 		Delay_ms(20);
L_I2C_Read_Byte_From_EEPROM91:
0x2260	0x2E0D      	DECFSZ      R13, 1, 0
0x2262	0xD7FE      	BRA         L_I2C_Read_Byte_From_EEPROM91
0x2264	0x2E0C      	DECFSZ      R12, 1, 0
0x2266	0xD7FC      	BRA         L_I2C_Read_Byte_From_EEPROM91
0x2268	0x2E0B      	DECFSZ      R11, 1, 0
0x226A	0xD7FA      	BRA         L_I2C_Read_Byte_From_EEPROM91
;lcddisplay.c,234 :: 		}
L_end_I2C_Read_Byte_From_EEPROM:
0x226C	0x0012      	RETURN      0
; end of _I2C_Read_Byte_From_EEPROM
_DisplayTimeStruct:
;CoreTime.c,184 :: 		void DisplayTimeStruct(TimeStruct *time) {
;CoreTime.c,185 :: 		Display_Time_Core(&(time->ss), &(time->mn), &(time->hh), &(time->md), &(time->mo), &(time->yy));
0x226E	0xF208C1D6  	MOVFF       FARG_DisplayTimeStruct_time, FARG_Display_Time_Core_sec
0x2272	0xF209C1D7  	MOVFF       FARG_DisplayTimeStruct_time+1, FARG_Display_Time_Core_sec+1
0x2276	0x0E01      	MOVLW       1
0x2278	0x0101      	MOVLB       1
0x227A	0x25D6      	ADDWF       FARG_DisplayTimeStruct_time, 0, 1
0x227C	0x0102      	MOVLB       2
0x227E	0x6F0A      	MOVWF       FARG_Display_Time_Core_min, 1
0x2280	0x0E00      	MOVLW       0
0x2282	0x0101      	MOVLB       1
0x2284	0x21D7      	ADDWFC      FARG_DisplayTimeStruct_time+1, 0, 1
0x2286	0x0102      	MOVLB       2
0x2288	0x6F0B      	MOVWF       FARG_Display_Time_Core_min+1, 1
0x228A	0x0E02      	MOVLW       2
0x228C	0x0101      	MOVLB       1
0x228E	0x25D6      	ADDWF       FARG_DisplayTimeStruct_time, 0, 1
0x2290	0x0102      	MOVLB       2
0x2292	0x6F0C      	MOVWF       FARG_Display_Time_Core_hr, 1
0x2294	0x0E00      	MOVLW       0
0x2296	0x0101      	MOVLB       1
0x2298	0x21D7      	ADDWFC      FARG_DisplayTimeStruct_time+1, 0, 1
0x229A	0x0102      	MOVLB       2
0x229C	0x6F0D      	MOVWF       FARG_Display_Time_Core_hr+1, 1
0x229E	0x0E03      	MOVLW       3
0x22A0	0x0101      	MOVLB       1
0x22A2	0x25D6      	ADDWF       FARG_DisplayTimeStruct_time, 0, 1
0x22A4	0x0102      	MOVLB       2
0x22A6	0x6F0E      	MOVWF       FARG_Display_Time_Core_day, 1
0x22A8	0x0E00      	MOVLW       0
0x22AA	0x0101      	MOVLB       1
0x22AC	0x21D7      	ADDWFC      FARG_DisplayTimeStruct_time+1, 0, 1
0x22AE	0x0102      	MOVLB       2
0x22B0	0x6F0F      	MOVWF       FARG_Display_Time_Core_day+1, 1
0x22B2	0x0E05      	MOVLW       5
0x22B4	0x0101      	MOVLB       1
0x22B6	0x25D6      	ADDWF       FARG_DisplayTimeStruct_time, 0, 1
0x22B8	0x0102      	MOVLB       2
0x22BA	0x6F10      	MOVWF       FARG_Display_Time_Core_mn, 1
0x22BC	0x0E00      	MOVLW       0
0x22BE	0x0101      	MOVLB       1
0x22C0	0x21D7      	ADDWFC      FARG_DisplayTimeStruct_time+1, 0, 1
0x22C2	0x0102      	MOVLB       2
0x22C4	0x6F11      	MOVWF       FARG_Display_Time_Core_mn+1, 1
0x22C6	0x0E06      	MOVLW       6
0x22C8	0x0101      	MOVLB       1
0x22CA	0x25D6      	ADDWF       FARG_DisplayTimeStruct_time, 0, 1
0x22CC	0x0102      	MOVLB       2
0x22CE	0x6F12      	MOVWF       FARG_Display_Time_Core_year, 1
0x22D0	0x0E00      	MOVLW       0
0x22D2	0x0101      	MOVLB       1
0x22D4	0x21D7      	ADDWFC      FARG_DisplayTimeStruct_time+1, 0, 1
0x22D6	0x0102      	MOVLB       2
0x22D8	0x6F13      	MOVWF       FARG_Display_Time_Core_year+1, 1
0x22DA	0xF00CECE8  	CALL        _Display_Time_Core, 0
;CoreTime.c,186 :: 		}
L_end_DisplayTimeStruct:
0x22DE	0x0012      	RETURN      0
; end of _DisplayTimeStruct
_HID_Read:
;__Lib_USB_genHID.c,4536 :: 		
;__Lib_USB_genHID.c,4537 :: 		
0x22E0	0xF208C193  	MOVFF       __Lib_USB_genHID_USB_Read_Buffer, FARG_Gen_Read_readbuff
0x22E4	0xF209C194  	MOVFF       __Lib_USB_genHID_USB_Read_Buffer+1, FARG_Gen_Read_readbuff+1
0x22E8	0x0E40      	MOVLW       64
0x22EA	0x0102      	MOVLB       2
0x22EC	0x6F0A      	MOVWF       FARG_Gen_Read_length, 1
0x22EE	0x0E01      	MOVLW       1
0x22F0	0x6F0B      	MOVWF       FARG_Gen_Read_ep, 1
0x22F2	0xDDAA      	RCALL       _Gen_Read
;__Lib_USB_genHID.c,4538 :: 		
L_end_HID_Read:
0x22F4	0x0012      	RETURN      0
; end of _HID_Read
_USB_Buffer_Time:
;lcddisplay.c,192 :: 		void USB_Buffer_Time() {
;lcddisplay.c,194 :: 		GetTimeStruct(&t);
0x22F6	0x0ED6      	MOVLW       USB_Buffer_Time_t_L0
0x22F8	0x0102      	MOVLB       2
0x22FA	0x6F08      	MOVWF       FARG_GetTimeStruct_time, 1
0x22FC	0x0E01      	MOVLW       hi_addr(USB_Buffer_Time_t_L0)
0x22FE	0x6F09      	MOVWF       FARG_GetTimeStruct_time+1, 1
0x2300	0xDC70      	RCALL       _GetTimeStruct
;lcddisplay.c,195 :: 		writebuff[0] = 0;
0x2302	0x0105      	MOVLB       5
0x2304	0x6B40      	CLRF        _writebuff, 1
;lcddisplay.c,196 :: 		writebuff[1] = 0;
0x2306	0x6B41      	CLRF        1345, 1
;lcddisplay.c,197 :: 		writebuff[2] = t.ss;
0x2308	0xF542C1D6  	MOVFF       USB_Buffer_Time_t_L0, 1346
;lcddisplay.c,198 :: 		writebuff[3] = t.mn;
0x230C	0xF543C1D7  	MOVFF       USB_Buffer_Time_t_L0+1, 1347
;lcddisplay.c,199 :: 		writebuff[4] = t.hh;
0x2310	0xF544C1D8  	MOVFF       USB_Buffer_Time_t_L0+2, 1348
;lcddisplay.c,200 :: 		writebuff[5] = t.md;
0x2314	0xF545C1D9  	MOVFF       USB_Buffer_Time_t_L0+3, 1349
;lcddisplay.c,201 :: 		writebuff[6] = t.wd;
0x2318	0xF546C1DA  	MOVFF       USB_Buffer_Time_t_L0+4, 1350
;lcddisplay.c,202 :: 		writebuff[7] = t.mo;
0x231C	0xF547C1DB  	MOVFF       USB_Buffer_Time_t_L0+5, 1351
;lcddisplay.c,203 :: 		writebuff[8] = t.yy;
0x2320	0xF548C1DC  	MOVFF       USB_Buffer_Time_t_L0+6, 1352
;lcddisplay.c,204 :: 		}
L_end_USB_Buffer_Time:
0x2324	0x0012      	RETURN      0
; end of _USB_Buffer_Time
__Lib_USB_genHID_USB_Clear_Interrupt:
;__Lib_USB_genHID.c,2181 :: 		
0x2326	0x9AA1      	BCF         USBIF_bit, 5 
L_end_USB_Clear_Interrupt:
0x2328	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Clear_Interrupt
__Lib_USB_genHID_USB_Suspend:
;__Lib_USB_genHID.c,2943 :: 		
;__Lib_USB_genHID.c,2967 :: 		
0x232A	0x8469      	BSF         ACTVIE_bit, 2 
;__Lib_USB_genHID.c,2968 :: 		
0x232C	0x0EEF      	MOVLW       239
0x232E	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2971 :: 		
0x2330	0x826D      	BSF         UCON, 1 
;__Lib_USB_genHID.c,2979 :: 		
0x2332	0x0E75      	MOVLW       117
0x2334	0x0102      	MOVLB       2
0x2336	0x6F6A      	MOVWF       FARG___Lib_USB_genHID_USB_CB_Handler_event, 1
0x2338	0x0E00      	MOVLW       0
0x233A	0x6F6B      	MOVWF       FARG___Lib_USB_genHID_USB_CB_Handler_event+1, 1
0x233C	0x6B6C      	CLRF        FARG___Lib_USB_genHID_USB_CB_Handler_pdata, 1
0x233E	0x6B6D      	CLRF        FARG___Lib_USB_genHID_USB_CB_Handler_pdata+1, 1
0x2340	0x6B6E      	CLRF        FARG___Lib_USB_genHID_USB_CB_Handler_size, 1
0x2342	0x6B6F      	CLRF        FARG___Lib_USB_genHID_USB_CB_Handler_size+1, 1
0x2344	0xF003EC18  	CALL        __Lib_USB_genHID_USB_CB_Handler, 0
;__Lib_USB_genHID.c,2980 :: 		
L_end_USB_Suspend:
0x2348	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Suspend
__Lib_USB_genHID_USB_Stall_Handler:
;__Lib_USB_genHID.c,2903 :: 		
;__Lib_USB_genHID.c,2915 :: 		
0x234A	0xA070      	BTFSS       EPSTALL_bit, 0 
0x234C	0xD019      	BRA         L___Lib_USB_genHID_USB_Stall_Handler80
;__Lib_USB_genHID.c,2917 :: 		
0x234E	0xFFE9C17D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR0L
0x2352	0xFFEAC17E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR0H
0x2356	0xF001CFEE  	MOVFF       POSTINC0, R1
0x235A	0x5001      	MOVF        R1, 0 
0x235C	0x0A80      	XORLW       128
0x235E	0xE10F      	BNZ         L___Lib_USB_genHID_USB_Stall_Handler83
0x2360	0xFFE9C19B  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR0L
0x2364	0xFFEAC19C  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR0H
0x2368	0xF001CFEE  	MOVFF       POSTINC0, R1
0x236C	0x5001      	MOVF        R1, 0 
0x236E	0x0A84      	XORLW       132
0x2370	0xE106      	BNZ         L___Lib_USB_genHID_USB_Stall_Handler83
L___Lib_USB_genHID_USB_Stall_Handler265:
;__Lib_USB_genHID.c,2919 :: 		
0x2372	0xFFE1C17D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR1L
0x2376	0xFFE2C17E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR1H
0x237A	0x0E8C      	MOVLW       140
0x237C	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,2920 :: 		
L___Lib_USB_genHID_USB_Stall_Handler83:
;__Lib_USB_genHID.c,2921 :: 		
0x237E	0x9070      	BCF         UEP0, 0 
;__Lib_USB_genHID.c,2922 :: 		
L___Lib_USB_genHID_USB_Stall_Handler80:
;__Lib_USB_genHID.c,2924 :: 		
0x2380	0x0EDF      	MOVLW       223
0x2382	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2925 :: 		
L_end_USB_Stall_Handler:
0x2384	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Stall_Handler
__Lib_USB_genHID_USB_Ctrl_EPService:
;__Lib_USB_genHID.c,3056 :: 		
;__Lib_USB_genHID.c,3058 :: 		
0x2386	0x0EFD      	MOVLW       253
0x2388	0x0101      	MOVLB       1
0x238A	0x158A      	ANDWF       __Lib_USB_genHID_USTATcopy, 0, 1
0x238C	0x6E01      	MOVWF       R1 
0x238E	0x6A02      	CLRF        R2 
0x2390	0x0EFF      	MOVLW       255
0x2392	0x1602      	ANDWF       R2, 1 
0x2394	0x0E00      	MOVLW       0
0x2396	0x1802      	XORWF       R2, 0 
0x2398	0xE102      	BNZ         L___Lib_USB_genHID_USB_Ctrl_EPService290
0x239A	0x0E00      	MOVLW       0
0x239C	0x1801      	XORWF       R1, 0 
L___Lib_USB_genHID_USB_Ctrl_EPService290:
0x239E	0xE16E      	BNZ         L___Lib_USB_genHID_USB_Ctrl_EPService86
;__Lib_USB_genHID.c,3061 :: 		
0x23A0	0x0E7E      	MOVLW       126
0x23A2	0x158A      	ANDWF       __Lib_USB_genHID_USTATcopy, 0, 1
0x23A4	0x6E01      	MOVWF       R1 
0x23A6	0xF003C001  	MOVFF       R1, R3
0x23AA	0x3203      	RRCF        R3, 1 
0x23AC	0x9E03      	BCF         R3, 7 
0x23AE	0xF000C003  	MOVFF       R3, R0
0x23B2	0x0E00      	MOVLW       0
0x23B4	0x6E01      	MOVWF       R1 
0x23B6	0x3600      	RLCF        R0, 1 
0x23B8	0x9000      	BCF         R0, 0 
0x23BA	0x3601      	RLCF        R1, 1 
0x23BC	0x3600      	RLCF        R0, 1 
0x23BE	0x9000      	BCF         R0, 0 
0x23C0	0x3601      	RLCF        R1, 1 
0x23C2	0x0E00      	MOVLW       __Lib_USB_genHID_BDT
0x23C4	0x2400      	ADDWF       R0, 0 
0x23C6	0x6E02      	MOVWF       R2 
0x23C8	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_BDT)
0x23CA	0x2001      	ADDWFC      R1, 0 
0x23CC	0x6E03      	MOVWF       R3 
0x23CE	0xF17DC002  	MOVFF       R2, __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr
0x23D2	0xF17EC003  	MOVFF       R3, __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1
;__Lib_USB_genHID.c,3063 :: 		
0x23D6	0xF17FC002  	MOVFF       R2, __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr
0x23DA	0xF180C003  	MOVFF       R3, __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1
